game_id,season,week,date,home_team,away_team,home_score,away_score,winner,opening_spread,opening_spread_source,line_movement_source,closing_spread_sbro,closing_spread_cfbd,closing_spread_final,closing_spread_difference,line_movement_signed,market_data_quality_flag,favorite,underdog,favorite_cover,ats_result
400869385,2016,7,2016-10-15,Rice,UTSA,13,14,UTSA,0.0,sbro,sbro_same_source,2.5,1.5,2.5,1.0,-2.5,verified,Rice,UTSA,False,underdog_cover
400868952,2016,7,2016-10-15,Notre Dame,Stanford,10,17,Stanford,2.5,sbro,sbro_same_source,3.0,3.25,3.0,0.25,-0.5,verified,Notre Dame,Stanford,False,underdog_cover
400869539,2016,7,2016-10-15,UCF,Temple,25,26,Temple,3.0,sbro,sbro_same_source,3.5,1.0,,2.5,-0.5,source_variance,,,,no_line
400869027,2016,7,2016-10-15,LSU,Southern Miss,45,10,LSU,24.0,sbro,sbro_same_source,25.0,21.0,,4.0,-1.0,source_variance,,,,no_line
400869644,2016,7,2016-10-16,Wisconsin,Ohio State,23,30,Ohio State,10.0,sbro,sbro_same_source,10.5,9.5,10.5,1.0,0.5,verified,Ohio State,Wisconsin,False,underdog_cover
400869137,2016,7,2016-10-16,Colorado,Arizona State,40,16,Colorado,9.0,sbro,sbro_same_source,11.0,8.0,,3.0,-2.0,source_variance,,,,no_line
400869220,2016,7,2016-10-16,Boise State,Colorado State,28,23,Boise State,27.0,sbro,sbro_same_source,28.5,25.5,,3.0,-1.5,source_variance,,,,no_line
400869223,2016,7,2016-10-16,San José State,Nevada,14,10,San José State,1.0,sbro,sbro_same_source,2.5,5.0,,2.5,-1.5,source_variance,,,,no_line
400869138,2016,7,2016-10-16,Washington State,UCLA,27,21,Washington State,8.0,sbro,,10.5,2.0,,8.5,,source_conflict,,,,no_line
400869222,2016,7,2016-10-16,Hawai'i,UNLV,38,41,UNLV,4.5,sbro,sbro_same_source,9.5,10.0,9.5,0.5,-5.0,verified,Hawai'i,UNLV,False,underdog_cover
400869467,2016,8,2016-10-20,Virginia Tech,Miami,37,16,Virginia Tech,4.0,sbro,sbro_same_source,4.5,4.5,4.5,0.0,-0.5,verified,Virginia Tech,Miami,True,favorite_cover
400869830,2016,8,2016-10-20,South Alabama,Troy,21,28,Troy,8.5,sbro,sbro_same_source,9.0,9.0,9.0,0.0,0.5,verified,Troy,South Alabama,False,underdog_cover
400869224,2016,8,2016-10-21,Boise State,BYU,28,27,Boise State,7.5,sbro,sbro_same_source,7.0,9.5,,2.5,0.5,source_variance,,,,no_line
400869542,2016,8,2016-10-21,Temple,South Florida,46,30,Temple,7.0,sbro,sbro_same_source,5.5,6.0,5.5,0.5,-1.5,verified,South Florida,Temple,False,underdog_cover
400869230,2016,8,2016-10-22,San Diego State,San José State,42,3,San Diego State,22.0,sbro,sbro_same_source,23.0,22.5,23.0,0.5,-1.0,verified,San Diego State,San José State,True,favorite_cover
400869140,2016,8,2016-10-22,California,Oregon,52,49,California,3.0,sbro,sbro_same_source,3.0,3.0,3.0,0.0,0.0,verified,California,Oregon,False,push
400869600,2016,8,2016-10-22,Kansas,Oklahoma State,20,44,Oklahoma State,25.0,sbro,sbro_same_source,23.0,28.0,,5.0,-2.0,source_variance,,,,no_line
400869638,2016,8,2016-10-22,Minnesota,Rutgers,34,32,Minnesota,21.0,sbro,sbro_same_source,18.0,21.0,,3.0,3.0,source_variance,,,,no_line
400869678,2016,8,2016-10-22,Northwestern,Indiana,24,14,Northwestern,4.5,sbro,sbro_same_source,3.5,2.5,3.5,1.0,1.0,verified,Northwestern,Indiana,True,favorite_cover
400868916,2016,8,2016-10-22,Army,North Texas,18,35,North Texas,16.5,sbro,sbro_same_source,17.5,17.5,17.5,0.0,-1.0,verified,Army,North Texas,False,underdog_cover
400869674,2016,8,2016-10-22,Iowa,Wisconsin,9,17,Wisconsin,3.0,sbro,sbro_same_source,4.0,2.5,4.0,1.5,1.0,verified,Wisconsin,Iowa,True,favorite_cover
400869313,2016,8,2016-10-22,Toledo,Central Michigan,31,17,Toledo,11.0,sbro,sbro_same_source,10.0,10.0,10.0,0.0,1.0,verified,Toledo,Central Michigan,True,favorite_cover
400869609,2016,8,2016-10-22,Kansas State,Texas,24,21,Kansas State,2.5,sbro,sbro_same_source,1.5,3.0,1.5,1.5,1.0,verified,Kansas State,Texas,True,favorite_cover
400869469,2016,8,2016-10-22,Louisville,NC State,54,13,Louisville,15.5,sbro,sbro_same_source,19.0,20.0,19.0,1.0,-3.5,verified,Louisville,NC State,True,favorite_cover
400869316,2016,8,2016-10-22,Bowling Green,Miami (OH),26,40,Miami (OH),3.5,sbro,,,3.5,3.5,,,single_source,Bowling Green,Miami (OH),False,underdog_cover
400869543,2016,8,2016-10-22,UConn,UCF,16,24,UCF,2.0,sbro,sbro_same_source,4.5,2.0,,2.5,2.5,source_variance,,,,no_line
400868964,2016,8,2016-10-22,South Carolina,Massachusetts,34,28,South Carolina,21.0,sbro,sbro_same_source,20.0,21.0,20.0,1.0,1.0,verified,South Carolina,Massachusetts,False,underdog_cover
400869468,2016,8,2016-10-22,Boston College,Syracuse,20,28,Syracuse,4.0,sbro,sbro_same_source,3.5,4.5,3.5,1.0,0.5,verified,Boston College,Syracuse,False,underdog_cover
400869315,2016,8,2016-10-22,Kent State,Ohio,10,14,Ohio,2.5,sbro,sbro_same_source,1.0,4.0,,3.0,-1.5,source_variance,,,,no_line
400869225,2016,8,2016-10-22,Air Force,Hawai'i,27,34,Hawai'i,16.5,sbro,sbro_same_source,16.5,17.5,16.5,1.0,0.0,verified,Air Force,Hawai'i,False,underdog_cover
400869470,2016,8,2016-10-22,Virginia,North Carolina,14,35,North Carolina,10.5,sbro,sbro_same_source,10.5,9.0,10.5,1.5,0.0,verified,North Carolina,Virginia,True,favorite_cover
400869143,2016,8,2016-10-22,Stanford,Colorado,5,10,Colorado,3.5,sbro,sbro_same_source,1.5,3.5,1.5,2.0,2.0,verified,Stanford,Colorado,False,underdog_cover
400869311,2016,8,2016-10-22,Ball State,Akron,25,35,Akron,2.0,sbro,sbro_same_source,3.5,2.0,3.5,1.5,-1.5,verified,Ball State,Akron,False,underdog_cover
400869029,2016,8,2016-10-22,Alabama,Texas A&M,33,14,Alabama,16.5,sbro,sbro_same_source,18.5,16.5,18.5,2.0,-2.0,verified,Alabama,Texas A&M,True,favorite_cover
400869546,2016,8,2016-10-22,Navy,Memphis,42,28,Navy,1.5,sbro,sbro_same_source,2.0,2.0,2.0,0.0,0.5,verified,Memphis,Navy,False,underdog_cover
400869628,2016,8,2016-10-22,West Virginia,TCU,34,10,West Virginia,5.0,sbro,sbro_same_source,6.0,5.0,6.0,1.0,-1.0,verified,West Virginia,TCU,True,favorite_cover
400869833,2016,8,2016-10-22,Georgia State,UT Martin,31,6,Georgia State,,,,13.0,12.5,13.0,0.5,,verified,Georgia State,UT Martin,True,favorite_cover
400869312,2016,8,2016-10-22,Northern Illinois,Buffalo,44,7,Northern Illinois,,,,,20.0,20.0,,,single_source,Northern Illinois,Buffalo,True,favorite_cover
400869676,2016,8,2016-10-22,Michigan,Illinois,41,8,Michigan,35.5,sbro,,39.5,28.0,,11.5,,source_conflict,,,,no_line
400869677,2016,8,2016-10-22,Nebraska,Purdue,27,14,Nebraska,24.5,sbro,sbro_same_source,24.5,23.5,24.5,1.0,0.0,verified,Nebraska,Purdue,False,underdog_cover
400869314,2016,8,2016-10-22,Western Michigan,Eastern Michigan,45,31,Western Michigan,21.5,sbro,sbro_same_source,26.0,23.5,,2.5,-4.5,source_variance,,,,no_line
400869389,2016,8,2016-10-22,Rice,Prairie View A&M,65,44,Rice,,,,21.0,22.0,21.0,1.0,,verified,Rice,Prairie View A&M,False,push
400869831,2016,8,2016-10-22,App State,Idaho,37,19,App State,20.0,sbro,sbro_same_source,21.0,22.0,21.0,1.0,-1.0,verified,App State,Idaho,False,underdog_cover
400869547,2016,8,2016-10-22,Tulsa,Tulane,50,27,Tulsa,11.5,sbro,sbro_same_source,10.5,10.0,10.5,0.5,1.0,verified,Tulsa,Tulane,True,favorite_cover
400869142,2016,8,2016-10-22,UCLA,Utah,45,52,Utah,6.0,sbro,sbro_same_source,3.5,7.0,,3.5,2.5,source_variance,,,,no_line
400869033,2016,8,2016-10-22,Missouri,Middle Tennessee,45,51,Middle Tennessee,6.0,sbro,sbro_same_source,9.5,4.0,,5.5,-3.5,source_variance,,,,no_line
400869226,2016,8,2016-10-22,UNLV,Colorado State,23,42,Colorado State,2.0,sbro,sbro_same_source,1.5,1.5,1.5,0.0,0.5,verified,UNLV,Colorado State,False,underdog_cover
400869386,2016,8,2016-10-22,Marshall,Charlotte,24,27,Charlotte,18.5,sbro,,8.0,17.0,,9.0,,source_conflict,,,,no_line
400869030,2016,8,2016-10-22,Auburn,Arkansas,56,3,Auburn,8.0,sbro,sbro_same_source,10.5,17.0,,6.5,-2.5,source_variance,,,,no_line
400869144,2016,8,2016-10-22,Washington,Oregon State,41,17,Washington,,,,,31.5,31.5,,,single_source,Washington,Oregon State,False,underdog_cover
400869388,2016,8,2016-10-22,Western Kentucky,Old Dominion,59,24,Western Kentucky,14.0,sbro,sbro_same_source,15.5,13.0,,2.5,-1.5,source_variance,,,,no_line
400869390,2016,8,2016-10-22,UTSA,UTEP,49,52,UTEP,9.5,sbro,sbro_same_source,10.0,7.0,,3.0,-0.5,source_variance,,,,no_line
400869834,2016,8,2016-10-22,Texas State,Louisiana,3,27,Louisiana,6.0,sbro,sbro_same_source,6.0,11.5,,5.5,0.0,source_variance,,,,no_line
400869545,2016,8,2016-10-22,SMU,Houston,38,16,SMU,22.0,sbro,sbro_same_source,23.5,24.0,23.5,0.5,1.5,verified,Houston,SMU,False,underdog_cover
400869544,2016,8,2016-10-22,Cincinnati,East Carolina,31,19,Cincinnati,3.0,sbro,sbro_same_source,1.0,2.0,1.0,1.0,2.0,verified,Cincinnati,East Carolina,True,favorite_cover
400869387,2016,8,2016-10-22,Florida International,Louisiana Tech,24,44,Louisiana Tech,14.5,sbro,sbro_same_source,18.0,16.0,18.0,2.0,3.5,verified,Louisiana Tech,Florida International,True,favorite_cover
400869675,2016,8,2016-10-22,Maryland,Michigan State,28,17,Maryland,3.0,sbro,sbro_same_source,3.0,2.5,3.0,0.5,0.0,verified,Michigan State,Maryland,False,underdog_cover
400869031,2016,8,2016-10-22,Kentucky,Mississippi State,40,38,Kentucky,3.5,sbro,sbro_same_source,6.0,1.5,,4.5,2.5,source_variance,,,,no_line
400869034,2016,8,2016-10-22,Vanderbilt,Tennessee State,35,17,Vanderbilt,28.0,sbro,sbro_same_source,27.5,27.5,27.5,0.0,0.5,verified,Vanderbilt,Tennessee State,False,underdog_cover
400869832,2016,8,2016-10-23,New Mexico State,Georgia Southern,19,22,Georgia Southern,14.0,sbro,sbro_same_source,14.0,14.0,14.0,0.0,0.0,verified,Georgia Southern,New Mexico State,False,underdog_cover
400869645,2016,8,2016-10-23,Penn State,Ohio State,24,21,Penn State,18.5,sbro,sbro_same_source,17.5,20.0,,2.5,-1.0,source_variance,,,,no_line
400869616,2016,8,2016-10-23,Texas Tech,Oklahoma,59,66,Oklahoma,13.5,sbro,sbro_same_source,16.5,13.0,,3.5,3.0,source_variance,,,,no_line
400869227,2016,8,2016-10-23,New Mexico,UL Monroe,59,17,New Mexico,12.5,sbro,sbro_same_source,15.5,14.5,15.5,1.0,-3.0,verified,New Mexico,UL Monroe,True,favorite_cover
400869032,2016,8,2016-10-23,LSU,Ole Miss,38,21,LSU,4.0,sbro,sbro_same_source,8.5,4.5,,4.0,-4.5,source_variance,,,,no_line
400869141,2016,8,2016-10-23,Arizona State,Washington State,32,37,Washington State,7.0,sbro,sbro_same_source,7.5,6.5,7.5,1.0,0.5,verified,Washington State,Arizona State,False,underdog_cover
400869228,2016,8,2016-10-23,Utah State,Fresno State,38,20,Utah State,14.0,sbro,sbro_same_source,20.5,14.0,,6.5,-6.5,source_variance,,,,no_line
400869229,2016,8,2016-10-23,Nevada,Wyoming,34,42,Wyoming,3.5,sbro,sbro_same_source,8.0,3.0,,5.0,4.5,source_variance,,,,no_line
400869471,2016,9,2016-10-27,Pittsburgh,Virginia Tech,36,39,Virginia Tech,,,,,4.0,4.0,,,single_source,Virginia Tech,Pittsburgh,False,underdog_cover
400869317,2016,9,2016-10-27,Buffalo,Akron,41,20,Buffalo,14.5,sbro,sbro_same_source,19.5,14.5,,5.0,5.0,source_variance,,,,no_line
400869835,2016,9,2016-10-27,Georgia Southern,App State,10,34,App State,4.5,sbro,sbro_same_source,6.5,4.0,,2.5,2.0,source_variance,,,,no_line
400869318,2016,9,2016-10-27,Toledo,Ohio,26,31,Ohio,16.5,sbro,sbro_same_source,15.0,17.5,,2.5,1.5,source_variance,,,,no_line
400869145,2016,9,2016-10-28,USC,California,45,24,USC,14.0,sbro,sbro_same_source,20.0,14.5,,5.5,-6.0,source_variance,,,,no_line
400869548,2016,9,2016-10-28,South Florida,Navy,52,45,South Florida,8.0,sbro,sbro_same_source,6.0,9.0,,3.0,2.0,source_variance,,,,no_line
400869234,2016,9,2016-10-29,Utah State,San Diego State,13,40,San Diego State,6.5,sbro,sbro_same_source,4.5,3.0,4.5,1.5,-2.0,verified,San Diego State,Utah State,True,favorite_cover
400869231,2016,9,2016-10-29,Fresno State,Air Force,21,31,Air Force,12.0,sbro,sbro_same_source,16.5,13.5,,3.0,4.5,source_variance,,,,no_line
400869475,2016,9,2016-10-29,Virginia,Louisville,25,32,Louisville,27.0,sbro,sbro_same_source,31.5,27.0,,4.5,4.5,source_variance,,,,no_line
400869679,2016,9,2016-10-29,Illinois,Minnesota,17,40,Minnesota,10.0,sbro,sbro_same_source,8.5,10.0,8.5,1.5,-1.5,verified,Minnesota,Illinois,True,favorite_cover
400869319,2016,9,2016-10-29,Central Michigan,Kent State,24,27,Kent State,12.5,sbro,sbro_same_source,11.5,14.0,,2.5,1.0,source_variance,,,,no_line
400869681,2016,9,2016-10-29,Michigan State,Michigan,23,32,Michigan,20.0,sbro,sbro_same_source,24.5,21.0,,3.5,4.5,source_variance,,,,no_line
400869549,2016,9,2016-10-29,Houston,UCF,31,24,Houston,12.0,sbro,sbro_same_source,9.0,12.5,,3.5,3.0,source_variance,,,,no_line
400869551,2016,9,2016-10-29,East Carolina,UConn,41,3,East Carolina,6.0,sbro,sbro_same_source,6.5,7.5,6.5,1.0,-0.5,verified,East Carolina,UConn,True,favorite_cover
400869038,2016,9,2016-10-29,Missouri,Kentucky,21,35,Kentucky,4.0,sbro,sbro_same_source,8.5,4.5,,4.0,-4.5,source_variance,,,,no_line
400869682,2016,9,2016-10-29,Purdue,Penn State,24,62,Penn State,13.5,sbro,sbro_same_source,14.5,10.5,,4.0,1.0,source_variance,,,,no_line
400868965,2016,9,2016-10-29,Massachusetts,Wagner,34,10,Massachusetts,,,,22.0,21.0,22.0,1.0,,verified,Massachusetts,Wagner,True,favorite_cover
400869474,2016,9,2016-10-29,Georgia Tech,Duke,38,35,Georgia Tech,8.0,sbro,sbro_same_source,7.0,8.5,7.0,1.5,1.0,verified,Georgia Tech,Duke,False,underdog_cover
400869592,2016,9,2016-10-29,Iowa State,Kansas State,26,31,Kansas State,7.0,sbro,sbro_same_source,6.0,6.0,6.0,0.0,-1.0,verified,Kansas State,Iowa State,False,underdog_cover
400869621,2016,9,2016-10-29,Oklahoma State,West Virginia,37,20,Oklahoma State,1.0,sbro,sbro_same_source,4.5,3.0,4.5,1.5,3.5,verified,West Virginia,Oklahoma State,False,underdog_cover
400869472,2016,9,2016-10-29,NC State,Boston College,14,21,Boston College,14.5,sbro,sbro_same_source,13.5,15.5,13.5,2.0,1.0,verified,NC State,Boston College,False,underdog_cover
400869035,2016,9,2016-10-29,Georgia,Florida,10,24,Florida,5.5,sbro,sbro_same_source,6.5,7.5,6.5,1.0,1.0,verified,Florida,Georgia,True,favorite_cover
400868881,2016,9,2016-10-29,Texas,Baylor,35,34,Texas,2.5,sbro,sbro_same_source,3.5,3.5,3.5,0.0,1.0,verified,Baylor,Texas,False,underdog_cover
400869148,2016,9,2016-10-29,Utah,Washington,24,31,Washington,10.5,sbro,sbro_same_source,10.5,11.5,10.5,1.0,0.0,verified,Washington,Utah,False,underdog_cover
400868953,2016,9,2016-10-29,Notre Dame,Miami,30,27,Notre Dame,1.0,sbro,sbro_same_source,2.5,1.0,2.5,1.5,-1.5,verified,Notre Dame,Miami,True,favorite_cover
400869680,2016,9,2016-10-29,Indiana,Maryland,42,36,Indiana,5.0,sbro,sbro_same_source,3.5,5.0,3.5,1.5,1.5,verified,Indiana,Maryland,True,favorite_cover
400869550,2016,9,2016-10-29,Temple,Cincinnati,34,13,Temple,8.0,sbro,sbro_same_source,9.0,8.5,9.0,0.5,-1.0,verified,Temple,Cincinnati,True,favorite_cover
400869629,2016,9,2016-10-29,TCU,Texas Tech,24,27,Texas Tech,7.0,sbro,sbro_same_source,9.5,8.5,9.5,1.0,-2.5,verified,TCU,Texas Tech,False,underdog_cover
400869037,2016,9,2016-10-29,Mississippi State,Samford,56,41,Mississippi State,,,,21.0,21.5,21.0,0.5,,verified,Mississippi State,Samford,False,underdog_cover
400868917,2016,9,2016-10-29,Wake Forest,Army,13,21,Army,7.5,sbro,sbro_same_source,7.0,8.0,7.0,1.0,0.5,verified,Wake Forest,Army,False,underdog_cover
400869717,2016,9,2016-10-29,Eastern Michigan,Miami (OH),15,28,Miami (OH),6.5,sbro,sbro_same_source,7.0,7.0,7.0,0.0,-0.5,verified,Eastern Michigan,Miami (OH),False,underdog_cover
400869392,2016,9,2016-10-29,Florida Atlantic,Western Kentucky,3,52,Western Kentucky,20.0,sbro,sbro_same_source,21.0,18.0,,3.0,1.0,source_variance,,,,no_line
400869646,2016,9,2016-10-29,Ohio State,Northwestern,24,20,Ohio State,21.5,sbro,sbro_same_source,26.0,24.0,26.0,2.0,-4.5,verified,Ohio State,Northwestern,False,underdog_cover
400869553,2016,9,2016-10-29,Tulane,SMU,31,35,SMU,2.5,sbro,sbro_same_source,1.5,1.0,1.5,0.5,1.0,verified,Tulane,SMU,False,underdog_cover
400869837,2016,9,2016-10-29,South Alabama,Georgia State,13,10,South Alabama,2.5,sbro,sbro_same_source,4.5,3.5,4.5,1.0,-2.0,verified,South Alabama,Georgia State,False,underdog_cover
400869147,2016,9,2016-10-29,Oregon,Arizona State,54,35,Oregon,7.5,sbro,sbro_same_source,9.5,7.5,9.5,2.0,-2.0,verified,Oregon,Arizona State,True,favorite_cover
400869391,2016,9,2016-10-29,Florida International,Middle Tennessee,35,42,Middle Tennessee,16.5,sbro,sbro_same_source,17.5,17.0,17.5,0.5,1.0,verified,Middle Tennessee,Florida International,False,underdog_cover
400869836,2016,9,2016-10-29,Arkansas State,UL Monroe,51,10,Arkansas State,18.0,sbro,sbro_same_source,21.0,17.0,,4.0,-3.0,source_variance,,,,no_line
400869601,2016,9,2016-10-29,Oklahoma,Kansas,56,3,Oklahoma,41.0,sbro,sbro_same_source,40.0,38.5,40.0,1.5,1.0,verified,Oklahoma,Kansas,True,favorite_cover
400869394,2016,9,2016-10-29,Southern Miss,Marshall,24,14,Southern Miss,14.0,sbro,sbro_same_source,17.0,10.0,,7.0,-3.0,source_variance,,,,no_line
400869232,2016,9,2016-10-29,Wyoming,Boise State,30,28,Wyoming,14.0,sbro,sbro_same_source,14.5,12.5,14.5,2.0,0.5,verified,Boise State,Wyoming,False,underdog_cover
400869395,2016,9,2016-10-29,UTSA,North Texas,31,17,UTSA,2.5,sbro,sbro_same_source,4.0,4.0,4.0,0.0,-1.5,verified,UTSA,North Texas,True,favorite_cover
400869393,2016,9,2016-10-29,Louisiana Tech,Rice,61,16,Louisiana Tech,23.5,sbro,sbro_same_source,29.5,23.0,,6.5,-6.0,source_variance,,,,no_line
400869683,2016,9,2016-10-29,Wisconsin,Nebraska,23,17,Wisconsin,8.0,sbro,sbro_same_source,9.0,7.5,9.0,1.5,-1.0,verified,Wisconsin,Nebraska,False,underdog_cover
400869039,2016,9,2016-10-29,South Carolina,Tennessee,24,21,South Carolina,12.5,sbro,sbro_same_source,14.5,14.0,14.5,0.5,2.0,verified,Tennessee,South Carolina,False,underdog_cover
400869036,2016,9,2016-10-29,Ole Miss,Auburn,29,40,Auburn,,,,,2.0,2.0,,,single_source,Auburn,Ole Miss,True,favorite_cover
400869040,2016,9,2016-10-29,Texas A&M,New Mexico State,52,10,Texas A&M,41.0,sbro,sbro_same_source,43.5,43.5,43.5,0.0,-2.5,verified,Texas A&M,New Mexico State,False,underdog_cover
400869552,2016,9,2016-10-30,Memphis,Tulsa,30,59,Tulsa,6.5,sbro,sbro_same_source,6.0,7.5,6.0,1.5,0.5,verified,Memphis,Tulsa,False,underdog_cover
400869473,2016,9,2016-10-30,Florida State,Clemson,34,37,Clemson,2.5,sbro,sbro_same_source,4.5,3.0,4.5,1.5,2.0,verified,Clemson,Florida State,False,underdog_cover
400869396,2016,9,2016-10-30,UTEP,Old Dominion,21,31,Old Dominion,5.0,sbro,sbro_same_source,5.0,5.5,5.0,0.5,0.0,verified,Old Dominion,UTEP,True,favorite_cover
400869235,2016,9,2016-10-30,San José State,UNLV,30,24,San José State,1.0,sbro,sbro_same_source,3.0,3.0,3.0,0.0,2.0,verified,UNLV,San José State,False,underdog_cover
400869149,2016,9,2016-10-30,Oregon State,Washington State,31,35,Washington State,15.5,sbro,sbro_same_source,14.0,17.5,,3.5,-1.5,source_variance,,,,no_line
400869146,2016,9,2016-10-30,Arizona,Stanford,10,34,Stanford,,,,,3.0,3.0,,,single_source,Arizona,Stanford,False,underdog_cover
400869233,2016,9,2016-10-30,Hawai'i,New Mexico,21,28,New Mexico,2.0,sbro,sbro_same_source,2.5,3.0,2.5,0.5,-0.5,verified,Hawai'i,New Mexico,False,underdog_cover
400869321,2016,10,2016-11-02,Ball State,Western Michigan,20,52,Western Michigan,18.5,sbro,sbro_same_source,17.5,16.0,17.5,1.5,-1.0,verified,Western Michigan,Ball State,True,favorite_cover
400869320,2016,10,2016-11-02,Northern Illinois,Bowling Green,45,20,Northern Illinois,,,,,17.0,17.0,,,single_source,Northern Illinois,Bowling Green,True,favorite_cover
400869322,2016,10,2016-11-02,Akron,Toledo,17,48,Toledo,9.0,sbro,sbro_same_source,10.5,8.0,,2.5,1.5,source_variance,,,,no_line
400869323,2016,10,2016-11-03,Ohio,Buffalo,34,10,Ohio,19.5,sbro,sbro_same_source,18.5,19.0,18.5,0.5,1.0,verified,Ohio,Buffalo,True,favorite_cover
400869838,2016,10,2016-11-03,Georgia State,Arkansas State,16,31,Arkansas State,2.0,sbro,sbro_same_source,4.5,2.0,,2.5,2.5,source_variance,,,,no_line
400869593,2016,10,2016-11-03,Iowa State,Oklahoma,24,34,Oklahoma,19.5,sbro,sbro_same_source,21.0,19.5,21.0,1.5,1.5,verified,Oklahoma,Iowa State,False,underdog_cover
400869150,2016,10,2016-11-04,Colorado,UCLA,20,10,Colorado,10.5,sbro,sbro_same_source,13.5,10.0,,3.5,-3.0,source_variance,,,,no_line
400869324,2016,10,2016-11-04,Miami (OH),Central Michigan,37,17,Miami (OH),3.5,sbro,sbro_same_source,1.0,6.0,,5.0,-2.5,source_variance,,,,no_line
400869554,2016,10,2016-11-04,UConn,Temple,0,21,Temple,10.5,sbro,sbro_same_source,10.5,9.5,10.5,1.0,0.0,verified,Temple,UConn,True,favorite_cover
400869236,2016,10,2016-11-05,Boise State,San José State,45,31,Boise State,28.0,sbro,sbro_same_source,31.0,26.5,,4.5,-3.0,source_variance,,,,no_line
400868954,2016,10,2016-11-05,Navy,Notre Dame,28,27,Navy,5.5,sbro,sbro_same_source,7.5,4.5,,3.0,-2.0,source_variance,,,,no_line
400869687,2016,10,2016-11-05,Northwestern,Wisconsin,7,21,Wisconsin,5.5,sbro,sbro_same_source,6.5,6.5,6.5,0.0,1.0,verified,Wisconsin,Northwestern,True,favorite_cover
400869476,2016,10,2016-11-05,Boston College,Louisville,7,52,Louisville,25.0,sbro,sbro_same_source,25.0,24.5,25.0,0.5,0.0,verified,Louisville,Boston College,True,favorite_cover
400869630,2016,10,2016-11-05,Texas Tech,Texas,37,45,Texas,4.0,sbro,sbro_same_source,2.5,4.0,2.5,1.5,-1.5,verified,Texas,Texas Tech,True,favorite_cover
400869046,2016,10,2016-11-05,Mississippi State,Texas A&M,35,28,Mississippi State,12.0,sbro,sbro_same_source,10.0,13.0,,3.0,-2.0,source_variance,,,,no_line
400869042,2016,10,2016-11-05,Auburn,Vanderbilt,23,16,Auburn,24.5,sbro,sbro_same_source,22.5,26.0,,3.5,2.0,source_variance,,,,no_line
400868918,2016,10,2016-11-05,Army,Air Force,12,31,Air Force,2.0,sbro,,,3.0,3.0,,,single_source,Air Force,Army,True,favorite_cover
400869684,2016,10,2016-11-05,Illinois,Michigan State,31,27,Illinois,7.0,sbro,sbro_same_source,10.0,7.0,,3.0,3.0,source_variance,,,,no_line
400869045,2016,10,2016-11-05,Ole Miss,Georgia Southern,37,27,Ole Miss,,,,,20.5,20.5,,,single_source,Ole Miss,Georgia Southern,False,underdog_cover
400869639,2016,10,2016-11-05,Rutgers,Indiana,27,33,Indiana,11.5,sbro,sbro_same_source,13.5,13.0,13.5,0.5,2.0,verified,Indiana,Rutgers,False,underdog_cover
400869481,2016,10,2016-11-05,Miami,Pittsburgh,51,28,Miami,3.5,sbro,sbro_same_source,4.5,6.0,4.5,1.5,-1.0,verified,Miami,Pittsburgh,True,favorite_cover
400869480,2016,10,2016-11-05,North Carolina,Georgia Tech,48,20,North Carolina,11.0,sbro,sbro_same_source,12.5,9.5,,3.0,-1.5,source_variance,,,,no_line
400869403,2016,10,2016-11-05,Middle Tennessee,UTSA,25,45,UTSA,17.0,sbro,sbro_same_source,20.5,19.0,20.5,1.5,-3.5,verified,Middle Tennessee,UTSA,False,underdog_cover
400869482,2016,10,2016-11-05,Wake Forest,Virginia,27,20,Wake Forest,2.0,sbro,sbro_same_source,2.0,2.5,2.0,0.5,0.0,verified,Wake Forest,Virginia,True,favorite_cover
400868882,2016,10,2016-11-05,Baylor,TCU,22,62,TCU,10.0,sbro,sbro_same_source,7.0,9.0,7.0,2.0,3.0,verified,Baylor,TCU,False,underdog_cover
400869839,2016,10,2016-11-05,App State,Texas State,35,10,App State,31.5,sbro,sbro_same_source,31.5,30.0,31.5,1.5,0.0,verified,App State,Texas State,False,underdog_cover
400868966,2016,10,2016-11-05,Troy,Massachusetts,52,31,Troy,22.0,sbro,sbro_same_source,23.0,23.0,23.0,0.0,-1.0,verified,Troy,Massachusetts,False,underdog_cover
400869399,2016,10,2016-11-05,Rice,Florida Atlantic,25,42,Florida Atlantic,2.5,sbro,sbro_same_source,3.5,2.0,3.5,1.5,-1.0,verified,Rice,Florida Atlantic,False,underdog_cover
400868930,2016,10,2016-11-05,Cincinnati,BYU,3,20,BYU,9.5,sbro,sbro_same_source,7.5,10.0,,2.5,-2.0,source_variance,,,,no_line
400869237,2016,10,2016-11-05,Colorado State,Fresno State,37,0,Colorado State,14.5,sbro,sbro_same_source,17.0,13.0,,4.0,-2.5,source_variance,,,,no_line
400869686,2016,10,2016-11-05,Minnesota,Purdue,44,31,Minnesota,16.5,sbro,sbro_same_source,18.5,16.5,18.5,2.0,-2.0,verified,Minnesota,Purdue,False,underdog_cover
400869610,2016,10,2016-11-05,Kansas State,Oklahoma State,37,43,Oklahoma State,1.5,sbro,sbro_same_source,1.0,2.5,1.0,1.5,0.5,verified,Kansas State,Oklahoma State,False,underdog_cover
400869041,2016,10,2016-11-05,Arkansas,Florida,31,10,Arkansas,4.0,sbro,sbro_same_source,3.5,3.5,3.5,0.0,-0.5,verified,Florida,Arkansas,False,underdog_cover
