game_id,season,home_team,away_team,date,cfbd_closing_spread,sbro_closing_spread,closing_spread_difference,market_data_quality_flag,cfbd_opening_spread,sbro_opening_spread,opening_spread_difference,opening_line_confidence
401752864,2025,Minnesota,Purdue,2025-10-11,7.25,,,single_source,10.25,,,
401760390,2025,Nevada,San Diego State,2025-10-12,6.5,,,single_source,6.75,,,
401754573,2025,North Carolina,Virginia,2025-10-25,11.25,,,single_source,9.5,,,
401752941,2025,Oregon State,Lafayette,2025-10-19,21.0,,,single_source,22.5,,,
401756903,2025,Colorado,BYU,2025-09-28,6.5,,,single_source,5.25,,,
401754566,2025,Duke,Georgia Tech,2025-10-18,3.5,,,single_source,2.0,,,
401752879,2025,UCLA,Maryland,2025-10-18,3.75,,,single_source,2.0,,,
401757288,2025,New Mexico State,Missouri State,2025-10-23,2.5,,,single_source,1.75,,,
401752885,2025,Indiana,UCLA,2025-10-25,27.0,,,single_source,24.0,,,
401752887,2025,Maryland,Indiana,2025-11-01,21.0,,,single_source,18.75,,,
401754571,2025,Georgia Tech,Syracuse,2025-10-25,17.5,,,single_source,18.25,,,
401754558,2025,Boston College,Clemson,2025-10-11,14.0,,,single_source,13.0,,,
401752758,2025,Texas,Vanderbilt,2025-11-01,3.5,,,single_source,3.25,,,
401760401,2025,Air Force,Army,2025-11-01,1.25,,,single_source,1.25,,,
401752757,2025,Tennessee,Oklahoma,2025-11-01,3.0,,,single_source,3.0,,,
401754579,2025,NC State,Georgia Tech,2025-11-01,4.25,,,single_source,5.5,,,
401752950,2025,Colorado State,Washington State,2025-09-27,4.5,,,single_source,4.25,,,
401757289,2025,Kennesaw State,UTEP,2025-10-29,12.0,,,single_source,9.75,,,
401762501,2025,Memphis,Tulane,2025-11-08,3.0,,,single_source,5.5,,,
401752750,2025,Oklahoma,Ole Miss,2025-10-25,5.5,,,single_source,3.5,,,
401752752,2025,Vanderbilt,Missouri,2025-10-25,3.0,,,single_source,2.25,,,
401752749,2025,Mississippi State,Texas,2025-10-25,8.25,,,single_source,7.5,,,
401752761,2025,Ole Miss,The Citadel,2025-11-08,51.5,,,single_source,52.0,,,
401762494,2025,Memphis,South Florida,2025-10-25,3.5,,,single_source,3.25,,,
401752880,2025,Washington,Illinois,2025-10-25,3.25,,,single_source,4.75,,,
401757287,2025,Delaware,Middle Tennessee,2025-10-22,8.25,,,single_source,10.25,,,
401752884,2025,Purdue,Rutgers,2025-10-25,2.5,,,single_source,2.5,,,
401757295,2025,Delaware,Louisiana Tech,2025-11-08,5.5,,,single_source,4.5,,,
401754549,2025,Stanford,San José State,2025-09-27,3.0,,,single_source,1.5,,,
401754575,2025,Syracuse,North Carolina,2025-10-31,1.5,,,single_source,2.0,,,
